Fuente/Origen,Titulo_URL,Precio,Latitud,Longitud,Dirección,Barrio/Zona,Provincia,Tipología/Producto,google_maps,Fecha de publicación,Vendedor,m2 totales,m2 cubiertos,Dormitorios,Baños
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-jardines-de-la-estanzuela-57048813.html,60000,-31.3641005,-64.3454014,Jardines DE LA Estanzuela,Jardines de la Estanzuela,Córdoba,Departamento,"https://maps.google.com/?q=-31.3641005,-64.3454014",30-08-2025,milagros diaz,50,46,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-hermoso-depto-summum-de-1-dormitorio-con-terraza-57048811.html,120000,-31.3470554,-64.2366333,Los Extremeños 4900,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.3470554,-64.2366333",30-08-2025,milagros diaz,60,47,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-pocito-venta-de-departamentos-y-oficinas-57048702.html,111500,-31.4289575,-64.1924991,Velez Sarsfield,Güemes,Córdoba,Departamento,"https://maps.google.com/?q=-31.4289575,-64.1924991",30-08-2025,Inmobiliaria Medina Russo,53,53,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-opera-plaza-departamentos-en-venta-57048325.html,70500,-31.4435161,-64.1935111,AV CONCEJAL FELIPE BELARDINELLI,Las Flores,Córdoba,Departamento,"https://maps.google.com/?q=-31.4435161,-64.1935111",30-08-2025,Inmobiliaria Medina Russo,51,51,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-calidad-inarco!-2-dor-escritorio-cochera-57048579.html,240000,-31.4170409,-64.1703293,Rosario de Santa Fe 871,General Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4170409,-64.17032929999999",30-08-2025,INNOVA PROPIEDADES,100,100,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-exclusivo-departamento-un-dormitorio-con-cochera-en-57049269.html,180000,-31.3620746,-64.2588634,Boyle 6130,Villa Belgrano,Córdoba,Departamento,"https://maps.google.com/?q=-31.3620746,-64.2588634",30-08-2025,EXCLUSIVE CORDOBA,55,55,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-de-1-dorm.-en-alberdi!-ideal-inverso-lo-57048986.html,79500,-31.4125401,-64.1955263,Dean Funes 868,Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4125401,-64.1955263",30-08-2025,RADICI Operaciones Inmobiliarias,45,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-duplex-dos-banos-con-balcon-cba-57048955.html,85000,-31.42483633,-64.19427395,Fructuoso Rivera 400,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.424836329095,-64.194273948669",30-08-2025,Remax Boulevard,74,68,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-dpto-2-dorm-regam-pilay-gral-paz.-57050724.html,35000,-31.4128136,-64.159496,General Aráoz de Lamadrid 100,General Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4128136,-64.159496",30-08-2025,REMAX JARDIN,85,80,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-vendo-dpto-semipiso-3-dormi-colon-y-general-paz-57051140.html,99000,-31.4143416,-64.1865252,General Paz 0,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4143416,-64.1865252",30-08-2025,RE/MAX ULTRA,110,110,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-nueva-cordoba-57050537.html,198900,-31.4224689,-64.18031543,Boulevard Illia 400,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.422468897325,-64.180315428411",30-08-2025,Remax Palace,89,81,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-2-dormi-cochera-nueva-cordoba-57048900.html,88000,-31.4240594,-64.1756725,Avenida Poeta Leopoldo Lugones 0,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4240594,-64.1756725",30-08-2025,Remax Boulevard,48,43,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-dpto-1-dormitorio-san-martin-frente-plaza-57047782.html,49500,-31.39972946,-64.19661283,Palestina 0,San Martín,Córdoba,Departamento,"https://maps.google.com/?q=-31.399729458622,-64.19661283493",30-08-2025,Remax Social,46,41,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-2-dorm-con-cochera-z-nuevo-centro-shopping-57048533.html,130000,-31.4129344,-64.210816,LUIS DE AZPEITIA 1909,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.41293439999999,-64.210816",30-08-2025,Habitar córdoba inmuebles,80,80,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-con-cochera-en-san-martin-57050513.html,37000,-31.3941211,-64.1940617,Soldado Ruiz 900,San Martín,Córdoba,Departamento,"https://maps.google.com/?q=-31.3941211,-64.1940617",30-08-2025,RE/MAX MEDITERRÁNEA II,48,46,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-dpto-4-dorm-2-bnos-esquiu-gral-paz-fte-plaza-57050326.html,129999,-31.4152852,-64.1705029,Fray Mamerto Esquiú 100,General Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4152852,-64.1705029",30-08-2025,RE/MAX Mediterránea,97,97,4,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-alto-belgrano-arguello-57048313.html,175000,-31.34379578,-64.26242828,"Alto Belgrano, ArgÜello",Argüello,Córdoba,Departamento,"https://maps.google.com/?q=-31.34379578,-64.26242828",30-08-2025,Capdevila & Asoc.,103,103,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-dpto-2-dormi-balcon-norte-frente-a-capitalinas-57051163.html,138000,-31.4063093,-64.1911193,Mariano Fragueiro 500,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4063093,-64.1911193",30-08-2025,Remax Social,88,68,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-categoria-seguridad-2-dor-coch-2-2-banos-2-57048561.html,150000,-31.4129344,-64.210816,LUIS DE AZPEITIA 1909,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.41293439999999,-64.210816",30-08-2025,Habitar córdoba inmuebles,90,90,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-1-dormitorio-con-balcon-cochera-57050323.html,115000,-31.4315714,-64.5015063,José Ingenieros 0,Villa Carlos Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4315714,-64.5015063",31-08-2025,RE/MAX Mediterránea,76,69,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-1-dormitorio-con-balcon-alta-cordoba-57049891.html,53800,-31.3981134,-64.1923054,Mendoza 1300,Alta Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.3981134,-64.1923054",30-08-2025,RE/MAX Cumbre,42,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-se-vende-departamento-tipo-duplex-b-san-carlos-57049881.html,29900,-31.45862202,-64.15649772,Celso Barrios 3100,Residencial San Carlos,Córdoba,Departamento,"https://maps.google.com/?q=-31.458622018576,-64.156497716904",30-08-2025,RE/MAX Cumbre,72,58,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2-dorm-cochera-b-res-san-carlos-57050330.html,75000,-31.44492065,-64.16599274,Tabor 2200,Residencial San Carlos,Córdoba,Departamento,"https://maps.google.com/?q=-31.444920648323,-64.165992736816",30-08-2025,RE/MAX Mediterránea,61,59,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-vendo-depto-zona-sur-1d-57050716.html,30900,-31.4453074,-64.1915282,Pedro Carta Molina 400,Iponá,Córdoba,Departamento,"https://maps.google.com/?q=-31.4453074,-64.1915282",30-08-2025,REMAX JARDIN,35,35,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-alta-cordoba-depto-1-dorm-sobre-calle-cervantes-56852191.html,57000,-31.3898058,-64.1856909,"Miguel de Cervantes 840, X5001 Córdoba, Argentina, Córdoba, Córdoba, Argentina.",Alta Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.3898058,-64.1856909",12-08-2025,CARTESIANAS AGENCIA INMOBILIARIA,40,40,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-cofico-super-premium-con-cochera-y-piscina-56846680.html,223000,-31.3982307,-64.1838243,Jujuy 1550,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.3982307,-64.1838243",04-08-2025,Valeria,110,110,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-dos-dorm.-en-cardinales-cofico-56844921.html,183800,-31.399512,-64.1843443,Jujuy 1452 Barrio cofico,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.399512,-64.18434429999999",18-08-2025,Emirat Propiedades,111,75,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-alquiler-1-dormitorio-27-de-abril-200-56849825.html,42000,-32.9494008,-60.6432865,27 DE Abril  al 200,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-32.9494008,-60.6432865",04-08-2025,RCaffaratti Inmobiliaria,52,52,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-dpto-en-venta-1-dorm-con-patios-nva-cba-56846144.html,75000,-31.4233174,-64.1797662,Paraná al 400,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4233174,-64.1797662",26-08-2025,RCaffaratti Inmobiliaria,38,38,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-1-dormitorio-nueva-cordoba-a-56846580.html,67000,-31.421,-64.19,EUGENIO GARZON 467,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.421,-64.19",31-08-2025,C21 Sociaville,44,44,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-duplex-de-3dorm-venta-c-2-cocheras-56847672.html,130000,-31.4249405,-64.1972277,Av Pueyrredón al 600 Duplex 3 dor Venta,Observatorio,Córdoba,Departamento,"https://maps.google.com/?q=-31.4249405,-64.1972277",04-08-2025,RCaffaratti Inmobiliaria,195,145,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-en-venta-nueva-cordoba.-san-lorenzo-300.-2-dorm.-2-56848585.html,150000,-31.4285855,-64.1848524,San Lorenzo  al 300,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4285855,-64.1848524",04-08-2025,Rufail inmobiliaria,76,68,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-piso-en-cofico-5dorm.-cochera-super-categoria-56846695.html,230000,-31.4033281,-64.1867753,Bajada Roque Saenz Peña Y Campillo al 1400,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.4033281,-64.1867753",04-08-2025,Valeria,250,250,5,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-nueva-cordoba-56846273.html,99000,-31.4229658,-64.1793089,BV Arturo Ilia al 500,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4229658,-64.1793089",18-08-2025,Buyumek & Asoc.,40,40,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-se-vende-dpto-2-dorm.-con-quincho-propio-56846687.html,85000,-31.3973986,-64.1880884,Bedoya al 800,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.3973986,-64.1880884",20-08-2025,Valeria,68,68,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-cofico-56846718.html,96000,-31.4000504,-64.1848643,Jujuy al 1300,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.4000504,-64.1848643",07-08-2025,Valeria,65,65,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-se-vende-departamento-en-condominio-summum-de-1-56846191.html,170000,-31.3494913,-64.2324517,De los Emilianos 4825,Jardín Claret,Córdoba,Departamento,"https://maps.google.com/?q=-31.3494913,-64.2324517",05-08-2025,Frenkel&Llopis Propiedades,70,39,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-cofico-56846697.html,63000,-31.3971932,-64.1886463,Bedoya al 990,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.3971932,-64.1886463",04-08-2025,Valeria,42,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-nueva-cordoba-56846721.html,135000,-31.428387,-64.1921275,Nueva Córdoba a Estrenar 2 Dorm,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.428387,-64.1921275",18-08-2025,Valeria,62,62,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-dos-dorm.-en-pocito-social-life-56844917.html,210429,-31.4278366,-64.1921212,"Vélez Sarsfield 1100, Barrio Nueva Córdoba",Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4278366,-64.1921212",12-08-2025,Emirat Propiedades,82,65,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-dpto-de-categoria-en-venta-3-dorm.-con-cochera-en-56844932.html,675539,-31.3603775,-64.246167,"Av. Pedro Simón Laplace 5520, Villa Belgrano",Villa Belgrano,Córdoba,Departamento,"https://maps.google.com/?q=-31.3603775,-64.246167",28-08-2025,Emirat Propiedades,427,242,3,5
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-alberdi-56847199.html,75000,-31.41428303,-64.19990035,Alberdi,Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4142830321,-64.1999003508",04-08-2025,Red Inmobiliaria,49,49,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-de-un-dormitorio-en-cardinales-56844928.html,110000,-31.4083512,-64.1745903,Ibarbálz 752,General Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4083512,-64.17459029999999",12-08-2025,Emirat Propiedades,62,49,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-un-dormitorio-en-barrio-guemes-56844910.html,80784,-31.424688,-64.1968233,"avenida J.M de Pueyrredón 600, esquina Arturo M Bas Barrio Gemes",Güemes,Córdoba,Departamento,"https://maps.google.com/?q=-31.424688,-64.19682329999999",28-08-2025,Emirat Propiedades,60,60,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-semipiso-centro-56969879.html,115000,-31.4104907,-64.1945608,Avenida Colón 800,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4104907,-64.1945608",20-08-2025,RE/MAX Mediterránea,175,125,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-3-dorm-terraza-cochera-cub-b-lomas-de-san-56972349.html,135000,-31.24099922,-64.30599976,David Carreras  2100 1°,Lomas de San Martín,Córdoba,Departamento,"https://maps.google.com/?q=-31.24099922,-64.30599976",21-08-2025,GRUPO BANKER INVERSIONES INMOBILIARIAS,163,163,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-monombiente-en-venta-alberdi-56972273.html,35500,-31.40823,-64.1947,Avellaneda 365,Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.40823,-64.1947",26-08-2025,Grupo Esmar,23,23,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-piso-c-cochera.-b-nva-cba-apto-credit-56973931.html,250000,-31.4234793,-64.182905,Chacabuco 500,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4234793,-64.182905",20-08-2025,RE/MAX Cumbre,173,153,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad-dpto-zona-terminal-de-omnibus-en-va-carlos-56966788.html,60000,-31.4171601,-64.4934955,AVELLANEDA 475,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4171601,-64.4934955",20-08-2025,Claudio Alberto Peisina,48,45,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-general-paz-apto-credito-1-dorm-56966157.html,63000,-31.4150987,-64.1619876,Rosario de Santa Fe 1500,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4150987,-64.1619876",20-08-2025,Remax Palace,44,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-1-y-2-dorm.-oportunidad-de-56968874.html,99000,-31.4184025,-64.1941388,Arturo M Bas al 300,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4184025,-64.1941388",20-08-2025,CORDOBA REAL ESTATE,46,46,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-montevideo-800-1-dormitorio-con-renta-56970093.html,23000,-31.4188844,-64.1976419,Montevideo 837,Observatorio,Córdoba,Departamento,"https://maps.google.com/?q=-31.4188844,-64.1976419",28-08-2025,Grupo Esmar,250,35,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-3-habitaciones-en-alto-alberdi-56970271.html,80000,-31.4147992,-64.2101332,Sol de Mayo al 500,Alto Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4147992,-64.2101332",29-08-2025,GRV NEGOCIOS INMOBILIARIOS,82,82,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-alquiler-2-dorm.-smata-2-cochera-y-56969565.html,65000,-31.4554905,-64.2229415,Horacio Salusso 13,S.M.A.T.A.,Córdoba,Departamento,"https://maps.google.com/?q=-31.4554905,-64.2229415",20-08-2025,ARMANINO NEGOCIOS INMOBILIARIOS,65,65,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-monoambiente-amoblado-centro-56973307.html,43000,-31.4161486,-64.5062513,Julio A Roca 59,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4161486,-64.5062513",27-08-2025,Davio Inmobiliaria,22,22,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-3-dorm.-reciclado-centro-56968886.html,85000,-31.408129,-64.2027767,Maipu 100,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.408129,-64.2027767",20-08-2025,RE/MAX ULTRA,97,97,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-departamento-jardines-del-olmo-56972101.html,130000,-31.45963911,-64.2199267,Nuestra Señora de Loreto 1290,Jardines del Olmo,Córdoba,Departamento,"https://maps.google.com/?q=-31.459639113590722,-64.21992670100785",20-08-2025,leticia morra,125,100,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-dueno-vende-departamento-2-dorm.-en-regam-pilay-56973345.html,94000,-31.4263295,-64.1681741,Blvd. Pte. Gral. Juan Domingo Peron 1150,Crisol Norte,Córdoba,Departamento,"https://maps.google.com/?q=-31.4263295,-64.1681741",20-08-2025,Dante Canali,70,70,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-duplex-en-tres-gracias-a-estrenar-56966203.html,79000,-31.63652114,-64.42006997,Manzana 345 lote 44,Alta Gracia,Córdoba,Departamento,"https://maps.google.com/?q=-31.636521139756947,-64.42006996573505",20-08-2025,Luciano Saúl,300,75,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-vendo-dpto-1-dor.-sobre-duarte-quiros-balcon-mtrs-56961907.html,47000,-31.4142768,-64.2020387,Duarte Quirós  al 1200,Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4142768,-64.2020387",20-08-2025,Lopez Baena Propiedades,48,44,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-de-departamento-en-nueva-cordoba-pocito!-56965163.html,169150,-31.42726786,-64.19215301,Av. Vélez Sarsfield y Pueyrredón,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4272678587,-64.1921530064",19-08-2025,Duit Propiedades,60,48,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-torre-opera-8vo-piso-pileta-56961300.html,79500,-31.4174902,-64.4924152,Avenida San Martin Esquina Moreno,Villa Carlos Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4174902,-64.4924152",20-08-2025,Silvestri Calcagno,42,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-unico-con-amplia-terraza.-56961592.html,155000,-31.4208013,-64.1873494,Obispo Trejo al 400,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4208013,-64.1873494",27-08-2025,Urbex Propiedades,90,90,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-dpto.-dos-dorm.-dos-banos-cochera-nva-56962867.html,150000,-31.4269375,-64.1829212,Obispo Salguero 782,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4269375,-64.1829212",19-08-2025,Venezia & Asociados,110,110,2,1
